seriesuid	coordX	coordY	coordZ	probability
372	-59.89731213	-86.00678018	1073.58329	0.146126836
372	-98.88835275	-91.08903482	1082.177366	0.120610668
372	-55.0418463	-80.09645429	1073.886389	0.116063412
372	97.0314655	-159.9670556	1313.934031	0.114701501
372	-118.8619659	-114.5502016	1070.091968	0.108455783
372	-43.35902432	-50.73844209	1226.631399	0.104724652
372	-123.2363396	-142.5484894	1086.084564	0.104198503
372	-47.37174508	-86.73008397	1077.978899	0.097678367
372	-122.1778048	-130.939692	1114.04272	0.096811455
372	-99.21952452	-91.68733373	1058.376472	0.09276873
372	56.76706681	-156.1544234	1130.909584	0.088386405
372	105.5007693	-115.8699721	1242.431322	0.087716652
372	72.72432646	-78.47529033	1077.661226	0.085267169
372	-95.63273349	-199.1293792	1125.69888	0.081219237
372	-71.2498385	-202.6529387	1165.414704	0.080573584
372	-35.06050333	-139.2050751	1357.855783	0.075641283
372	-15.20538387	-190.4930324	1210.209298	0.075123576
372	28.59618923	-98.45958319	1086.298491	0.071165966
372	-115.6647005	-111.8266683	1069.55672	0.066066751
372	-103.9385536	-95.57544461	1061.464583	0.065447723
372	35.75526974	-91.1043978	1085.972113	0.059074584
372	-91.35463157	-95.38307121	1057.651062	0.057089619
372	25.12738344	-108.2790306	1089.797103	0.05684048
372	-67.83709749	-82.97304585	1314.039433	0.055502865
372	112.4040411	-179.2994137	1110.421617	0.053708859
372	-22.98063913	-183.7706285	1250.048565	0.053606464
372	-59.71125874	-80.25065556	1073.730129	0.05196115
372	77.12750051	-159.3310132	1201.523065	0.049921308
372	-94.73799971	-191.5358071	1250.983059	0.049541075
372	-74.56066111	-182.6343817	1273.039723	0.04846787
372	77.56694219	-175.1922459	1258.907491	0.04802137
386	-76.33733745	44.37130328	-126.4640884	0.999329264
386	50.41933266	89.41346288	-175.8998375	0.998634834
386	-69.47127975	-77.15615306	-195.9267311	0.986267435
386	82.79339426	-77.60736472	-189.8475342	0.96510688
386	-105.5473598	76.96338543	-218.3186131	0.954363305
386	-43.4692937	-49.60440363	-142.7403908	0.95284276
386	-53.55500349	100.5676085	-147.4332504	0.927450866
386	-29.59315808	80.65979632	-205.8038692	0.924750295
386	-103.6778756	-53.64088803	-178.5435371	0.87209483
386	75.01367299	93.05757788	-161.7943649	0.794978598
386	-88.25362879	-27.12814709	-127.7945213	0.774007058
386	36.71916057	57.47038552	-167.3751526	0.77032198
386	108.6178021	-19.27483857	-163.7831192	0.765601048
386	-95.39154252	-53.73089755	-126.5880852	0.760746822
386	-39.18118069	86.36270224	-235.3345757	0.740112542
386	94.33694281	72.9732764	-210.6699257	0.728242779
386	-120.7688755	20.50269676	-182.530735	0.704326291
386	-64.19928298	76.54581937	-107.2704964	0.664704209
386	-47.15506517	-70.06579129	-167.4032288	0.587750755
386	-101.4801838	-55.01806745	-175.7075672	0.583128712
386	-36.18463104	17.55477552	-39.63812637	0.574867403
386	50.52354893	-19.36955447	-54.16455078	0.568134816
386	-41.35947111	96.89325256	-135.8408241	0.544973331
386	-95.74107886	65.33790081	-66.3972168	0.441598466
386	-51.93063899	74.01951969	-183.5589867	0.417170027
386	35.22390859	25.37890699	-214.383152	0.363184286
386	-85.53579447	88.59217453	-134.1024094	0.361959158
386	84.47334662	-23.05990715	-206.5745525	0.358575664
386	-83.26670597	45.98258755	-66.74389648	0.335482967
386	-92.01715567	82.55799454	-186.220396	0.281675049
386	76.55353544	80.58892525	-195.2870445	0.263799291
386	-81.38079942	64.92839568	-43.84506989	0.260569671
386	55.16223718	26.09913334	-191.632679	0.230405701
386	-44.46560682	36.74005828	-30.40528107	0.221910502
386	48.0544518	93.00971299	-167.9577618	0.199388396
386	-23.00511476	61.86849765	-230.5296783	0.194988227
386	94.96386767	-54.09740689	-127.5844269	0.187711725
386	-59.80657819	90.13181168	-222.4897652	0.185490117
386	-80.04694123	-9.641529558	-150.2032738	0.175827891
386	-60.46866322	101.8172025	-162.5449257	0.141833454
386	99.4618652	-66.58686272	-239.5325642	0.140935825
386	-101.4296779	-31.08428507	-155.8384972	0.133639644
386	18.84961143	21.72788263	-219.4577484	0.133607299
386	-81.07534785	89.84564875	-223.4949474	0.132942391
386	31.96606722	49.39641537	-18.013237	0.128732536
386	-57.24215183	-22.24907047	-140.0244217	0.123394168
386	50.65214826	78.10010137	-219.5017986	0.123173196
386	3.195165103	-70.72211851	-139.2821579	0.119173637
386	-100.4734191	-42.60949626	-111.9118576	0.114109973
386	-95.66724126	4.575005018	-75.36743927	0.113925612
386	-105.3053693	-14.13037719	-102.549942	0.107459605
386	-80.3751111	17.47984895	-59.12268448	0.106516769
386	-52.34306057	68.60926049	-55.06451416	0.105299362
386	-80.69071393	-65.53539985	-127.5863152	0.100680149
386	71.27981133	77.17589851	-207.1827393	0.0951823
386	63.62806354	-70.4327888	-147.9744606	0.094913486
386	-107.6408854	9.000228895	-98.69667816	0.093603944
386	-43.77150338	53.56586752	-62.89873886	0.09355306
386	48.25742695	-22.65728635	-54.56764984	0.089725724
386	-84.96992738	84.50826334	-167.826107	0.078270457
386	-104.7850765	-62.76693439	-187.1352081	0.078136054
386	-64.23466845	73.5521361	-110.5842285	0.077878686
386	-12.65739979	46.00727101	-62.0914917	0.077776326
386	-40.56717206	92.72117184	-207.5391464	0.071021583
386	-59.83507933	94.59811625	-234.7429352	0.070506297
386	-59.83715714	-30.84645016	-111.1917	0.069133546
386	-56.20099042	36.87774493	-54.73166275	0.068350213
386	-48.05901558	-2.105438558	-107.0182877	0.067676371
386	91.61174851	-25.98220614	-167.2882347	0.067584873
386	91.71634029	76.86194792	-150.2425461	0.063645123
386	-59.63037683	81.67029116	-178.7853222	0.062193644
386	-96.72754111	84.90900659	-191.0745888	0.060353515
386	-59.63602198	41.84495353	-14.96239471	0.055138638
386	19.7729381	25.41080023	-223.1818371	0.052153394
386	-72.44180663	97.35607997	-122.9270821	0.05146891
386	119.7156715	-25.9283957	-187.2000771	0.0513512
386	-56.42489394	100.9766881	-150.6694107	0.049787546
386	-68.81530301	49.20575691	-127.561348	0.049497167
386	60.06055239	5.896997123	-54.41891479	0.048833843
411	69.52126604	86.53252125	-149.2864075	0.999983288
411	81.6351233	-63.56840134	-249.5883718	0.990493701
411	-46.41252179	14.96756077	-53.2899704	0.957373005
411	-46.13866229	52.44824886	-100.5744209	0.934876607
411	-66.58511777	-56.93545341	-233.8828459	0.815058177
411	113.8295708	-64.69498873	-273.9434805	0.753590288
411	-105.27339	47.92873859	-208.8161507	0.700200995
411	-104.9307229	48.22380543	-229.0549269	0.659999902
411	-10.15809197	-49.27905798	-221.4377155	0.613054901
411	-69.92030758	-59.78170633	-237.3915949	0.602234885
411	-66.27065558	-53.31226587	-237.3758926	0.583394829
411	-28.75757832	31.31651878	-74.17686844	0.458108626
411	66.67180639	-68.27894449	-237.7330866	0.450912551
411	121.8776045	-56.67957067	-273.9228203	0.430925023
411	138.1705103	-33.4954381	-273.0213394	0.40566703
411	-48.48060031	54.81164455	-98.42708969	0.386628081
411	19.11500078	-56.83621168	-150.3396645	0.376750316
411	133.7278185	-44.31350231	-274.3104711	0.359060222
411	-94.07328982	66.67969227	-173.8326397	0.338227015
411	117.788559	-60.97532511	-273.7836852	0.335303867
411	-10.85185427	38.88883591	-182.8605022	0.306625175
411	146.0605679	22.97177315	-272.6233807	0.285416641
411	-112.8141345	30.70893288	-226.1471453	0.267182307
411	-65.09777922	-15.48727751	-161.4222851	0.262134842
411	94.7014628	-72.35203981	-265.01578	0.244583059
411	117.7616177	-60.9126687	-261.6779294	0.225011034
411	142.4683152	31.6587925	-266.0367098	0.222519672
411	131.1044274	30.90536594	-177.8006687	0.205471766
411	13.71372323	-59.74550247	-182.1011581	0.174948754
411	-89.707941	-47.91893959	-241.3883247	0.170355125
411	-30.67325968	64.64159489	-214.4707098	0.161519458
411	86.09171491	-64.22024965	-245.9053411	0.156949629
411	78.76041513	-68.06879044	-245.9986725	0.153005323
411	125.6830035	-52.68275738	-274.0178313	0.147364375
411	129.7383843	-48.40209484	-274.1655579	0.142661917
411	-93.60819478	-44.06677485	-241.2376156	0.137016316
411	146.197444	7.188606262	-273.1560495	0.132384861
411	-100.9621145	56.25286102	-192.9894104	0.12067633
411	109.9735795	-67.61149168	-273.3023968	0.120029606
411	66.15720373	67.47033596	-273.5787168	0.117508876
411	9.911352209	-48.71504307	-122.2020378	0.117110313
411	-1.935440489	-60.7950449	-190.6496563	0.107687189
411	73.69113546	75.36480427	-274.0016367	0.107373545
411	-65.92339892	82.97271729	-238.489398	0.104972682
411	61.47950273	-36.27871275	-150.1364746	0.104323464
411	-12.30216641	-36.59584522	-138.0152168	0.100003967
411	-33.60156436	72.49810696	-52.16993713	0.092355883
411	-62.50907797	-56.9565177	-229.9656477	0.091731132
411	-78.85707039	50.65755844	-202.7203026	0.091028014
411	-86.12858672	18.55676174	-193.4186974	0.083244947
411	-81.04621787	7.952260971	-80.66067123	0.082034926
411	-50.20864625	14.80488777	-57.72158051	0.079576533
411	86.15186792	-72.27669954	-261.235713	0.078950481
411	-108.8962199	35.95812321	-168.977026	0.078087298
411	-26.9915523	42.77572632	-190.8797493	0.076530613
411	87.0811997	62.81011105	-233.2253065	0.075369561
411	81.39472585	-71.26297951	-249.3897619	0.0719035
411	-66.00098033	66.80901051	-217.4656429	0.067100958
411	53.63731962	-28.94387245	-249.1849222	0.065574386
411	-37.97914404	-60.1208806	-233.6515369	0.062428928
411	-97.7513494	-40.22265673	-241.249918	0.057953822
411	-112.8180983	12.03820705	-209.1231289	0.056577602
411	69.80448347	94.86789703	-149.859127	0.056493057
411	67.21709352	90.77935219	-152.4955025	0.054915161
411	-41.73392672	3.670978546	-89.04882813	0.053599954
411	122.7809964	11.29288673	-228.4471312	0.052526326
411	-57.57851023	-59.80316401	-241.0366478	0.051954255
411	-62.0171966	-13.17660809	-161.7414608	0.049205491
411	-69.47096009	-60.11953354	-233.4825697	0.049145226
392	64.8616663	43.21387548	-235.8965187	0.999975283
392	-116.8782344	7.659692955	-176.7988663	0.992582118
392	-24.90119424	36.75509472	-66.80184174	0.931192241
392	-135.8756932	59.67684526	-172.9164009	0.915843727
392	21.09207067	23.08520575	-247.2682362	0.894925625
392	1.188127136	84.61836357	-240.3229027	0.830336585
392	64.84007988	46.82533045	-239.2418938	0.823414319
392	-63.6844882	-117.1358589	-236.3907509	0.787412987
392	-108.4602877	40.85129995	-247.5759296	0.766128278
392	12.77908955	19.97109671	-60.90607452	0.687092846
392	-55.0848433	-44.1056643	-223.250988	0.612568971
392	-152.2338155	51.32888813	-303.5498433	0.581551787
392	-55.12997952	-91.34660165	-224.0741234	0.53304249
392	-66.62753668	-31.60581927	-187.9285603	0.511492254
392	-60.41790094	79.7063591	-131.2731438	0.497671856
392	107.978305	24.13888474	-240.7972889	0.496164145
392	-146.7224392	-36.09562259	-231.2594109	0.465506824
392	-123.605338	86.99293394	-219.7181206	0.457341669
392	-147.9434773	11.66283627	-179.9459915	0.438571135
392	91.58209	46.83640261	-128.7928658	0.422560134
392	-96.84368339	-101.4222662	-228.9186172	0.383281458
392	-68.76017179	-51.70980196	-187.2706108	0.359967758
392	-64.34726205	-16.17208819	-147.8051071	0.337313841
392	-122.9501119	50.8891346	-188.4541779	0.313662755
392	-87.36342635	-28.88796906	-112.6129799	0.310057243
392	60.68868551	59.60706491	-84.5883255	0.290048296
392	119.7649184	-24.25990324	-240.7213383	0.271641486
392	-52.67325845	-40.69622259	-223.7108021	0.262148801
392	-138.6816164	63.03325434	-175.6280785	0.24532409
392	11.60353098	103.1134607	-216.9330482	0.23997197
392	-19.79072776	-105.0366126	-219.2360954	0.213915233
392	137.0931045	-32.94145207	-251.2917786	0.212462521
392	-127.9217526	-84.30358748	-272.1355801	0.197884628
392	13.32523022	83.90069027	-116.1521034	0.171422962
392	-155.2683326	-23.78717999	-247.5952415	0.168788469
392	89.37875185	-1.008981276	-83.28682709	0.163136664
392	-99.97087088	-16.90592985	-215.8345203	0.160703532
392	-78.81714668	31.65542145	-88.51445007	0.160601779
392	15.72348986	118.7386586	-172.1540337	0.160174091
392	-132.6237723	44.825175	-263.4619312	0.155558607
392	51.61013756	-20.96482019	-96.84504318	0.154698195
392	-156.2635931	43.33644171	-300.368865	0.146641814
392	41.46490726	100.1243855	-64.02457047	0.144437556
392	57.33695421	71.44163628	-183.7258606	0.143744802
392	-72.09903922	-40.78514318	-148.243721	0.139373041
392	-112.0098963	-92.23192911	-251.883791	0.137058385
392	-139.0265056	72.77055283	-251.951292	0.1325068
392	-115.726864	55.97273607	-67.97497559	0.127663481
392	27.42948685	104.1326787	-279.9254065	0.115862428
392	-131.3320472	76.04877014	-147.441967	0.107175911
392	59.46946058	80.59618731	-46.84807587	0.1070941
392	8.688313103	83.11235685	-195.7256489	0.103478358
392	-63.23807206	82.86617298	-132.0070724	0.101516096
392	-158.9491871	7.212708187	-263.4930115	0.093981573
392	44.74509869	112.1673753	-279.8762112	0.091985652
392	-107.9587093	-100.676832	-252.0093422	0.090071754
392	-136.0456916	19.37015314	-96.157444	0.088980747
392	67.2733799	46.45728846	-239.0106087	0.084865077
392	-83.87229528	40.45600672	-35.91183472	0.080988831
392	-55.78713145	40.14525671	-44.23012543	0.071887272
392	-47.52540197	-80.69198232	-167.8728561	0.06705745
392	135.7661406	-4.031412411	-252.2709637	0.066815909
392	-102.9125031	27.53602047	-120.2987556	0.060792512
392	-155.8089587	47.11324949	-303.4147792	0.059161263
392	-116.0368737	83.7911274	-308.1985431	0.058845499
392	-91.62422266	-40.4985116	-164.8947792	0.058411531
392	-64.50123158	-100.4623089	-232.5893288	0.057277908
392	-87.78093901	-108.7167964	-232.2409515	0.055947375
392	100.8588425	-7.285457659	-159.174221	0.05460272
392	84.11112938	-72.27695923	-152.5947266	0.051879372
392	-99.54220023	88.3362915	-300.0473099	0.051264381
392	80.58080587	75.09568472	-164.1893845	0.051122298
392	-123.538433	47.45077868	-72.58566666	0.050696393
439	-80.77243148	-40.9837914	-207.5846339	0.997161696
439	125.3367347	-34.76837163	-255.1527072	0.975986566
439	100.1336974	77.26268763	-173.5684014	0.968379231
439	-74.35583888	69.40038676	-125.5534555	0.958296131
439	53.25097264	-57.26153379	-222.9823352	0.783322967
439	99.85526265	42.07828517	-111.2790109	0.737150587
439	100.4581374	41.52038569	-100.0041963	0.597335399
439	-50.93497096	-46.64312368	-263.9088012	0.561471014
439	31.38457479	42.22980494	-103.9892007	0.504218481
439	70.05002202	69.5989036	-119.2039014	0.491843224
439	-19.20211612	-45.4226399	-259.07205	0.479044548
439	-7.869766339	-49.64740758	-219.9067117	0.427925426
439	51.53126897	57.39627833	-254.3703843	0.401472726
439	-126.4625007	26.64966578	-251.2476207	0.358279153
439	73.31351461	86.43756861	-151.5838529	0.326370489
439	-82.47621356	1.496868082	-161.8382073	0.213106816
439	-87.30325518	-2.633743338	-195.1738168	0.204729614
439	117.092678	61.6585731	-178.007145	0.198639198
439	-27.19131289	22.55588526	-170.7976533	0.185076731
439	-55.04418193	-33.26597219	-169.8220635	0.181821224
439	-82.47543155	-44.71794134	-207.4868156	0.160199626
439	-126.8308598	41.67091364	-251.0602261	0.148325007
439	97.20259847	-45.4918099	-247.0624925	0.128459912
439	-51.21414004	86.63505549	-147.455063	0.123169795
439	-96.12433253	25.33685679	-136.0595418	0.122233858
439	-102.8822023	71.32228846	-258.0661739	0.1212198
439	72.16973485	41.68689723	-255.0453473	0.114635742
439	61.50847615	21.68704981	-114.6176339	0.112457169
439	-98.37892352	35.33466334	-218.2529069	0.105520841
439	36.70439901	-56.89709669	-203.1921865	0.102378145
439	120.3935164	-37.7279759	-255.4190231	0.098820796
439	-38.13417254	57.62248988	-190.1987649	0.096656526
439	144.7435874	-13.9007092	-271.2489064	0.094944012
439	108.134796	-10.24400716	-127.5565816	0.091628369
439	-107.6754933	70.04983897	-202.7418996	0.091214073
439	53.39589299	-14.36204915	-138.6580945	0.088977289
439	121.7083663	14.9467277	-170.232668	0.087252171
439	-10.77043353	37.72624964	-97.77622233	0.076576325
439	-30.13344584	50.76961512	-238.8679243	0.070324062
439	-50.67946254	41.75420756	-77.74232875	0.065918401
439	-126.9561797	6.346912332	-254.1441704	0.057485091
439	116.5649718	-17.36135488	-143.4844686	0.052428758
426	-116.0673059	-86.93077506	-196.7068478	0.99508263
426	-58.11458063	80.10705291	-253.1286999	0.987178417
426	-158.6195273	64.59772645	-199.2983014	0.980015417
426	-101.9004948	72.45885192	-231.4168851	0.979393265
426	-47.27010918	12.85508214	-21.54528776	0.977672112
426	-125.806777	-39.13741531	-183.3227307	0.974382885
426	-164.0770556	58.070603	-232.1569211	0.965778889
426	-155.9409769	70.43569384	-219.8887173	0.961869602
426	-119.8015953	92.03912793	-241.4980542	0.951498166
426	-124.0628154	88.54506789	-160.5122067	0.941852659
426	-91.59431052	-59.80750503	-193.0968548	0.94017106
426	-51.96365309	64.93074952	-57.61016813	0.935067974
426	-114.7528143	96.59469901	-247.7817647	0.917031431
426	38.0130868	-34.45846261	-88.90400663	0.916952341
426	-123.2586355	-91.84448542	-185.907005	0.912681652
426	26.16918135	8.468597516	-204.0814435	0.909678541
426	-66.03588414	-57.72562803	-96.43734709	0.903342974
426	-174.3472527	17.47635661	-215.5612866	0.887070287
426	110.2510052	-25.69375457	-188.3236386	0.88109479
426	-74.59273171	62.1058899	-204.1694333	0.863075505
426	-156.1040713	68.69667827	-244.8140561	0.837187555
426	-148.0949415	56.38366519	-203.3836285	0.834136449
426	-2.639696121	69.69220696	-127.7061459	0.808396022
426	-174.3820356	25.35497008	-175.5495144	0.797105201
426	-47.28117061	-78.00388993	-108.633331	0.761726525
426	-79.59000897	100.392707	-177.177612	0.751205856
426	-91.8756206	100.8159381	-83.59246794	0.72697242
426	-114.8438646	72.45981751	-157.3650967	0.721060374
426	-162.6663585	13.27172576	-111.8979794	0.709298058
426	-131.6914685	92.69051848	-165.6863095	0.696025623
426	-126.1364956	-93.63559486	-187.697128	0.689238722
426	-129.7110058	85.93442021	-244.5035283	0.676372789
426	-103.2425649	-46.51294293	-51.84259001	0.653241533
426	-35.622756	4.467127904	-183.5688855	0.648336014
426	-130.866142	37.63071118	-96.0186154	0.635525136
426	-126.172067	-47.64815034	-192.2998883	0.629970822
426	-166.4317025	53.45076619	-177.6273419	0.603331843
426	-104.0300937	-87.4396223	-192.5290906	0.594492534
426	-170.6273801	-34.44236936	-201.2439953	0.566847763
426	101.5676861	-65.60382308	-196.7893979	0.5580837
426	-95.32160473	77.76076375	-92.21931425	0.557035619
426	-3.401400566	56.4416009	-127.4621426	0.54584973
426	-125.9652687	90.04032431	-163.6244504	0.540815996
426	-164.1066511	24.60916577	-181.3267743	0.540630204
426	-129.9072899	88.50683032	-147.698547	0.535869394
426	21.03944588	53.16698848	-4.132903729	0.531669955
426	-102.2289474	41.47732077	-4.999908123	0.522108556
426	-77.90247035	-31.3195485	-92.77276579	0.521789687
426	28.9735918	-70.85420431	-60.59652678	0.510759357
426	69.5935874	73.50150166	-185.1055218	0.506565306
426	-127.2642357	29.3452817	-100.6940457	0.494618378
426	-151.148218	77.3998457	-268.4052559	0.493350542
426	-115.7967461	-23.50249709	-96.99833647	0.462270358
426	-100.1577134	-33.55713309	-139.361694	0.461074486
426	-23.63864613	33.44652949	-23.3781735	0.459904528
426	-119.7089626	96.53652726	-253.1666333	0.45492758
426	6.085465431	4.86877261	-200.9410016	0.43928266
426	-83.196872	34.28739129	-7.687774334	0.427750686
426	-130.423658	-82.66257586	-179.8390195	0.39372245
426	-126.7121888	-86.5751356	-201.1137463	0.369729396
426	-127.0909436	16.67431174	-44.73435942	0.348438394
426	57.50946331	-90.75518669	-163.7456357	0.341699879
426	-87.25133133	-91.36671962	-196.2658688	0.337312037
426	40.38870859	-49.45342721	-35.75964323	0.332083558
426	-131.0181911	-67.03572573	-189.1756817	0.32461696
426	-150.66777	-71.20175423	-209.0195538	0.320029007
426	-102.0086093	85.91188966	-148.8409421	0.315025689
426	-115.5180593	104.4339377	-123.5086972	0.314303913
426	-41.64531302	-74.77881254	-116.6920163	0.301830548
426	16.4960413	-67.61848392	-59.79289213	0.299819871
426	28.36655426	-63.58722033	-96.64746061	0.291770769
426	-126.3864721	-94.38308896	-203.7842251	0.278091302
426	-115.7966764	-55.55043162	-95.75160185	0.275987571
426	-122.7940501	-57.96937646	-128.828262	0.249846121
426	-115.6123335	8.583524807	-32.67828337	0.243777527
426	-143.4882851	-9.368961469	-140.7383725	0.22361601
426	-74.80447602	69.42761241	-216.7711941	0.221406703
426	40.92287588	40.57457505	-195.7627102	0.218892601
426	-86.67059016	-31.00333752	-148.2459714	0.2179939
426	-127.7705992	-34.66915549	-192.153587	0.215121758
426	-91.79573369	-90.78396143	-196.148605	0.212633025
426	-147.6029439	44.86194669	-81.16932646	0.205730216
426	17.95653629	81.75601064	-184.186752	0.202024384
426	-42.96153736	53.68186532	-84.38255278	0.201899917
426	25.19242811	-35.60767116	-39.63412443	0.198331132
426	9.026968956	-75.36670984	-104.3571316	0.195109353
426	-103.5603209	92.46549188	-196.6639935	0.193787191
426	57.02411222	-19.42282499	-196.3948437	0.192389647
426	-162.6372753	64.22509251	-229.0307919	0.189007824
426	-163.8004152	56.62652312	-213.2109143	0.188738875
426	-109.7979052	78.29409419	-132.3463284	0.17947149
426	-63.49793506	-63.40826334	-183.897247	0.17412463
426	-50.77791286	-61.55598344	-84.20034758	0.174089492
426	-99.85606146	-27.61989178	-41.6894528	0.173605744
426	-110.9031577	-91.442315	-181.185722	0.159650484
426	17.57237959	46.00446044	-209.0285107	0.158136069
426	105.1145105	-62.72765817	-204.8400265	0.154330231
426	-85.90275955	-78.07090224	-128.1539303	0.154001268
426	-147.1200765	81.1337596	-268.8358246	0.152714498
426	32.62470055	36.99923335	-69.4069058	0.148313615
426	-79.49667883	69.232648	-217.089462	0.14492481
426	-66.22250152	44.75534497	-100.2284543	0.140593502
426	-155.0306888	70.33795415	-217.4568936	0.140412287
426	37.7296524	-27.30737151	-89.05087248	0.134720907
426	-69.99824715	-66.32060589	-52.08729521	0.13378419
426	-107.8142292	-27.02475251	-173.1509167	0.130655381
426	-151.5879233	20.63396035	-152.0932461	0.129180737
426	-155.4178978	60.90280114	-213.3125912	0.127594996
426	-115.814218	81.95807753	-85.32225004	0.125607463
426	-167.4486433	56.55987559	-236.1391179	0.124414281
426	-130.9871901	68.92217694	-160.6097104	0.12289306
426	-34.31962085	-61.83530869	-51.99168364	0.118389202
426	-99.61700153	45.38158713	-161.29306	0.110479469
426	-126.4292319	-35.88708223	-181.0407864	0.108598132
426	4.763672829	53.60858737	-249.0240285	0.10564494
426	5.64367342	1.94842635	-203.8830411	0.100823103
426	-63.72073007	-38.98410024	-53.38989225	0.099616563
426	-159.2761321	69.28745089	-264.4385487	0.097350856
426	50.29037285	-81.62497939	-132.1807858	0.094808651
426	-150.0773997	54.09473239	-201.0819317	0.094521623
426	-106.6261072	-33.65664305	-56.12692228	0.089484808
426	-162.4891503	64.23019944	-199.7602002	0.0868688
426	-74.82577276	13.46984444	-129.3233945	0.084200714
426	-149.9438633	74.46816979	-248.3014218	0.081798153
426	-46.88824844	10.02369939	-28.27133146	0.079033845
426	108.6654334	-63.02154245	-228.9429623	0.075935769
426	-110.1666875	-46.74888076	-160.659454	0.07519507
426	-86.41168189	-38.85185661	-136.2467801	0.073796769
426	44.66039467	-89.58390893	-117.306976	0.072659355
426	-47.58270454	-62.83786477	-48.50483671	0.072471014
426	-97.6158483	-35.14586987	-161.1983029	0.070003622
426	37.64371443	-31.05845155	-92.21032682	0.068665517
426	-31.26967025	37.8456956	-45.04952971	0.06753375
426	-70.84298205	-62.66116084	-48.68873564	0.067224042
426	-123.23272	-27.19823779	-169.5137936	0.065380545
426	49.56261444	85.21975098	-208.1922452	0.064409447
426	44.9170928	93.73190223	-55.86825529	0.063959253
426	-155.0739045	73.24978171	-264.7797581	0.061955224
426	52.75427151	88.67683946	-40.36498991	0.059254226
426	-47.32350659	12.4520856	-17.1911923	0.058492553
426	-159.9448631	-11.61708178	-160.1583554	0.0577655
426	-155.2381737	72.2532445	-213.1123425	0.054594402
426	-90.93036723	-61.28779472	-193.018005	0.054008706
426	-78.80079579	61.14844857	-204.8100888	0.052738788
426	-115.1065977	88.64870845	-56.09298674	0.052679745
426	73.33835888	92.95605718	-208.1955868	0.052573772
426	-63.08423114	-17.90111126	-148.4412076	0.051735523
426	-59.32528687	-63.38337244	-48.85539213	0.051369857
426	-135.8184333	28.99395524	-140.1446072	0.050981085
426	8.993859768	-78.35010947	-101.1288449	0.049532824
426	-50.37219119	53.83037387	-180.9417416	0.048919241
406	101.9255561	-28.48819256	-174.117569	0.999870141
406	-125.1127296	3.656537533	-200.5913677	0.99753835
406	60.34052319	61.38383389	-214.7523823	0.993189653
406	-131.5906131	-55.41580081	-188.5874405	0.986796185
406	-107.4962007	-96.42033398	-204.4121685	0.959780412
406	-89.96421509	-23.39386225	-171.2068405	0.953534321
406	-64.03662019	-28.51205349	-204.1359558	0.942997002
406	-115.8388417	-67.28902817	-144.4774284	0.925538594
406	-41.60788112	27.88759232	-287.876152	0.921680992
406	-112.4411481	-107.7401733	-223.531765	0.916564078
406	-77.64667445	99.16802645	-184.103054	0.915853176
406	96.45799107	-96.09193504	-242.153553	0.913955546
406	36.30320973	-44.41807866	-136.6904678	0.90504462
406	-49.57841926	88.91613007	-199.7368755	0.899766772
406	-119.4306468	-14.63078499	-90.92331313	0.895108023
406	-151.8449711	-4.608700275	-230.9073486	0.89492769
406	50.8538074	76.47518635	-88.17770384	0.893835255
406	-42.01177888	40.02531767	-32.79291533	0.881555074
406	-32.95386248	-123.2939225	-216.6027489	0.85823653
406	83.77021975	-72.40924716	-227.9725113	0.845281005
406	-100.3693997	-132.6798195	-259.0660992	0.843525952
406	-135.5169272	60.47452211	-271.7216339	0.828683009
406	115.535192	-92.44425952	-271.2014904	0.825799176
406	-49.31693607	-46.79915071	-84.17099379	0.793121596
406	-104.0799033	-84.56856966	-196.468338	0.788389133
406	59.74153227	-52.13065267	-238.8476696	0.781018111
406	-89.79159885	-8.33491087	-92.72425078	0.751270728
406	-85.1301127	88.12661648	-159.7703018	0.694062253
406	-127.9487258	1.538901329	-202.9206219	0.664660206
406	110.785386	-132.2360212	-288.1431379	0.633693667
406	-24.50314455	-71.15206361	-91.9210472	0.619397766
406	-108.7355047	76.60388947	-136.0523262	0.57493324
406	-55.43687873	92.87856817	-182.8963318	0.533097554
406	-65.22530013	-84.4455421	-172.2440567	0.532338708
406	-81.34138518	92.03341484	-292.3535242	0.526434306
406	51.9635982	-91.39396548	-162.984108	0.523629095
406	76.6101808	9.297630787	-254.7657242	0.507520229
406	-36.22358256	-120.468049	-218.6913147	0.504132772
406	-20.34966879	7.908096313	-199.2529907	0.474084604
406	-108.2616656	43.73000622	-114.9714889	0.46585031
406	-45.23216777	83.97893429	-199.3156471	0.453956763
406	-104.7073739	-126.6543496	-259.7919597	0.431870094
406	32.68591828	37.18442917	-263.7846508	0.430325731
406	70.39704747	-54.93007421	-224.6736564	0.408424225
406	-115.345267	-91.64579272	-179.3435325	0.39364426
406	67.28765912	63.7659359	-126.5675011	0.360293887
406	-44.94292908	24.77519989	-291.2919893	0.357414514
406	-133.169313	31.24176979	-143.5139885	0.345415394
406	30.35866208	39.32599068	-35.25494002	0.316431049
406	-87.59980493	-104.0538096	-167.4144211	0.310901473
406	-59.65880447	-72.00749516	-144.3132248	0.30452844
406	-84.21603733	75.57111025	-103.2589187	0.300404148
406	-128.6192673	-30.87816954	-199.6981468	0.290415475
406	143.4121198	-67.31860757	-290.4147854	0.25297053
406	-17.39282303	23.9255619	-180.3879013	0.249766181
